artist_name,pid
Talking Heads,414003
David Bowie,414003
Prince,414003
Prince,414003
Red Hot Chili Peppers,414003
Pink Floyd,414003
Pat Benatar,414003
Pat Benatar,414003
ZAYN,414003
The Strokes,414003
The Strokes,414003
Depeche Mode,414003
Blind Melon,414003
Blind Melon,414003
The Stone Roses,414003
The Jam,414003
The Jam,414003
Blondie,414003
Blondie,414003
Blondie,414003
Blondie,414003
Stacey Q,414003
The Cure,414003
The Clash,414003
The Clash,414003
Bob Dylan,414003
Bob Dylan,414003
Bob Dylan,414003
Sjowgren,414003
Sjowgren,414003
Sjowgren,414003
Post Malone,414003
Alvvays,414003
Alvvays,414003
The Replacements,414003
The Replacements,414003
Hozier,414003
Coldplay,414003
Justin Timberlake,414003
CLOVES,414003
Weezer,414003
alt-J,414003
Actual Wolf,414003
Fleet Foxes,414003
SALES,414004
SALES,414004
SALES,414004
SALES,414004
SALES,414004
Mac Demarco,414004
Varsity,414004
"Parks, Squares and Alleys",414004
Poppies,414004
Concorde,414004
Bedroom,414004
Bedroom,414004
Bedroom,414004
Bedroom,414004
Beach Fossils,414004
Cigarettes After Sex,414004
Mac Demarco,414004
Unknown Mortal Orchestra,414004
Native America,414004
HOMESHAKE,414004
Mac Demarco,414004
Cigarettes After Sex,414004
Beach House,414004
Whitney,414004
Night Moves,414004
Hippo Campus,414004
Mac Demarco,414004
Khruangbin,414004
Washed Out,414004
Craft Spells,414004
Beach House,414004
Real Estate,414004
The Avalanches,414004
"Tyler, The Creator",414004
Fiona Apple,414004
TRACE,414004
The Internet,414004
Mac Demarco,414004
Saje,414004
Khalid,414004
Good Morning,414004
Angus & Julia Stone,414004
Khalid,414004
Vallis Alps,414004
SALES,414004
RICEWINE,414004
Britney Spears,414005
Rihanna,414005
Rihanna,414005
The Killers,414005
Kanye West,414005
Kanye West,414005
Kelly Clarkson,414005
Taylor Swift,414005
Vanessa Carlton,414005
Vanessa Carlton,414005
Hilary Duff,414005
Kelly Clarkson,414005
Kelly Clarkson,414005
Ne-Yo,414005
Ne-Yo,414005
Katy Perry,414005
Katy Perry,414005
Lady Gaga,414005
Lady Gaga,414005
Lady Gaga,414005
James Morrison,414005
Christina Aguilera,414005
Sam Sparro,414005
Sara Bareilles,414005
Alicia Keys,414005
Sean Paul,414005
La Roux,414005
La Roux,414005
Jordin Sparks,414005
David Guetta,414005
Cobra Starship,414005
Shakira,414005
Cobra Starship,414005
Lady Gaga,414005
Kesha,414005
3OH!3,414005
Timbaland,414005
Timbaland,414005
Lady Gaga,414005
Lady Gaga,414005
Cheryl,414005
Marina and the Diamonds,414005
Sum 41,414005
The All-American Rejects,414005
Diana Vickers,414005
The Cure,414005
Taio Cruz,414005
Newton Faulkner,414005
Kesha,414005
B.o.B,414005
Taio Cruz,414005
Train,414005
Timbaland,414005
Timbaland,414005
will.i.am,414005
Daft Punk,414005
La Roux,414005
Gwen Stefani,414005
Mumford & Sons,414005
The Black Eyed Peas,414005
Gwen Stefani,414005
Demi Lovato,414005
Neon Trees,414005
The Black Eyed Peas,414005
LMFAO,414005
Selena Gomez,414005
Selena Gomez,414005
Demi Lovato,414005
Demi Lovato,414005
Snow Patrol,414005
The Black Eyed Peas,414005
Chance The Rapper,414006
Kendrick Lamar,414006
Kodak Black,414006
Big Sean,414006
Meek Mill,414006
Kendrick Lamar,414006
Miguel,414006
Logic,414006
Logic,414006
A Boogie Wit da Hoodie,414006
Logic,414006
SZA,414006
The Ghost Inside,414007
The Ghost Inside,414007
The Ghost Inside,414007
The Acacia Strain,414007
The Acacia Strain,414007
The Acacia Strain,414007
The Acacia Strain,414007
The Acacia Strain,414007
The Acacia Strain,414007
The Acacia Strain,414007
The Acacia Strain,414007
The Acacia Strain,414007
Impending Doom,414007
Impending Doom,414007
Impending Doom,414007
Impending Doom,414007
Impending Doom,414007
Impending Doom,414007
For Today,414007
For Today,414007
For Today,414007
For Today,414007
For Today,414007
Lamb of God,414007
Lamb of God,414007
Bring Me The Horizon,414007
Bring Me The Horizon,414007
Slipknot,414007
Slipknot,414007
Slipknot,414007
Slipknot,414007
Job For A Cowboy,414007
Job For A Cowboy,414007
The Devil Wears Prada,414007
The Devil Wears Prada,414007
Oceano,414007
Oceano,414007
Oceano,414007
August Burns Red,414007
Molotov Solution,414007
The Ghost Inside,414007
Parkway Drive,414007
Parkway Drive,414007
Emmure,414007
Emmure,414007
Emmure,414007
Emmure,414007
Emmure,414007
Emmure,414007
Emmure,414007
Metallica,414007
Lamb of God,414007
Metallica,414007
Metallica,414007
Metallica,414007
Stevie Ray Vaughan,414007
Attack Attack!,414007
Attack Attack!,414007
Matt Simons,414008
Lukas Graham,414008
Kiiara,414008
G-Eazy,414008
Rihanna,414008
Nick Jonas,414008
Nick Jonas,414008
Justin Bieber,414008
Justin Bieber,414008
Justin Bieber,414008
Drake,414008
Rihanna,414008
Rihanna,414008
Kanye West,414008
DJ Snake,414008
Jeremih,414008
Calvin Harris,414008
Rihanna,414008
Drake,414008
Ariana Grande,414008
Sophie Beem,414008
Major Lazer,414008
KYLE,414008
WU LYF,414009
WU LYF,414009
Bat For Lashes,414009
Volcano Choir,414009
James Blake,414009
The Range,414009
John Maus,414009
John Maus,414009
Grimes,414009
Grimes,414009
SBTRKT,414009
Blood Orange,414009
Blood Orange,414009
Jamie xx,414009
Jamie xx,414009
Gil Scott-Heron,414009
How To Dress Well,414009
Asbjørn,414009
Delphic,414009
Burial,414009
Beyoncé,414009
Future Islands,414009
Future Islands,414009
Future Islands,414009
Frightened Rabbit,414009
Frightened Rabbit,414009
Savages,414009
Savages,414009
CHVRCHES,414009
How To Dress Well,414009
The xx,414009
Twin Shadow,414009
Tove Lo,414009
Phantogram,414009
The Menzingers,414009
The Range,414009
How To Dress Well,414009
St. Vincent,414009
Real Estate,414009
Father John Misty,414009
Lo-Fang,414009
Active Child,414009
The Very Best feat. M.I.A.,414009
The Weeknd,414009
Flume,414009
Grimes,414009
COIN,414010
COIN,414010
Bastille,414010
Bastille,414010
Bastille,414010
Bastille,414010
Bastille,414010
COIN,414010
COIN,414010
COIN,414010
COIN,414010
COIN,414010
Bear's Den,414010
Bear's Den,414010
Bear's Den,414010
Bear's Den,414010
Bon Iver,414010
Bon Iver,414010
Bon Iver,414010
Bon Iver,414010
Bon Iver,414010
Arctic Monkeys,414010
Arctic Monkeys,414010
Arctic Monkeys,414010
Arctic Monkeys,414010
Arctic Monkeys,414010
Manchester Orchestra,414010
Imagine Dragons,414010
Imagine Dragons,414010
Lil Wayne,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Panic! At The Disco,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
The Shins,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
Fall Out Boy,414010
AWOLNATION,414010
AWOLNATION,414010
AWOLNATION,414010
AWOLNATION,414010
AWOLNATION,414010
AWOLNATION,414010
AWOLNATION,414010
AWOLNATION,414010
The Downtown Fiction,414010
The Downtown Fiction,414010
The Downtown Fiction,414010
The Downtown Fiction,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Of Monsters and Men,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Ed Sheeran,414010
Andy Grammer,414010
Andy Grammer,414010
Andy Grammer,414010
Andy Grammer,414010
Andy Grammer,414010
Andy Grammer,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Young the Giant,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Baaba Maal,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Mumford & Sons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
Imagine Dragons,414010
The Lumineers,414010
Frills,414010
Slowdive,414010
A Blaze of Feather,414010
The Goo Goo Dolls,414010
John Rzeznik,414010
BBMak,414010
Sheppard,414010
Whitney Woerz,414010
Thunder Dreamer,414010
Tyga,414011
Chris Brown,414011
Chris Brown,414011
Kid Ink,414011
J. Cole,414011
J. Cole,414011
J. Cole,414011
J. Cole,414011
A$AP Rocky,414011
Drake,414011
Drake,414011
Drake,414011
Drake,414011
Drake,414011
Drake,414011
Drake,414011
Future,414011
Kendrick Lamar,414011
Kendrick Lamar,414011
Kendrick Lamar,414011
Kendrick Lamar,414011
Big Sean,414011
Big Sean,414011
Big Sean,414011
Big Sean,414011
Rihanna,414011
Drake,414011
Kanye West,414011
ScHoolboy Q,414011
ScHoolboy Q,414011
ScHoolboy Q,414011
Wiz Khalifa,414011
Wiz Khalifa,414011
Lil Wayne,414011
Lil Wayne,414011
Lil Wayne,414011
T.I.,414011
Jeezy,414011
Ace Hood,414011
DJ Khaled,414011
DJ Khaled,414011
DJ Khaled,414011
DJ Khaled,414011
Waka Flocka Flame,414011
Waka Flocka Flame,414011
Waka Flocka Flame,414011
Travis Porter,414011
Travis Porter,414011
2 Chainz,414011
2 Chainz,414011
Raekwon,414011
Rick Ross,414011
Major Lazer,414011
Yo Gotti,414011
Yellow Claw,414011
Diplo,414011
Justin Bieber,414011
Ty Dolla $ign,414011
Travis Scott,414011
Jack Ü,414011
Coldplay,414011
Calvin Harris,414011
The Weeknd,414011
The Weeknd,414011
Childish Gambino,414011
Daft Punk,414011
Rudimental,414011
Drake,414011
The Chainsmokers,414011
Lil Wayne,414011
Ellie Goulding,414011
Kendrick Lamar,414011
Beyoncé,414011
Major Lazer,414011
Jack Ü,414011
Skrillex,414011
deadmau5,414011
The Notorious B.I.G.,414011
Future,414011
Rick Ross,414011
The Notorious B.I.G.,414011
Dr. Dre,414011
A$AP Ferg,414011
Kanye West,414011
Kanye West,414011
OutKast,414011
Yeah Yeah Yeahs,414011
Blackstreet,414011
Dougie F,414011
Ne-Yo,414011
Pitbull,414011
Pitbull,414011
Deorro,414011
Chris Brown,414011
Chris Brown,414011
Fetty Wap,414011
DJ Khaled,414011
Rich Homie Quan,414011
Alessia Cara,414011
Dillon Francis,414011
Robin Schulz,414011
Diplo,414011
Fetty Wap,414011
Jason Derulo,414011
Post Malone,414011
Logic,414011
Mac Miller,414011
Mac Miller,414011
Austin Mahone,414011
Pitbull,414011
Pitbull,414011
Romeo Santos,414011
Jon Bellion,414011
Donnie Trumpet & The Social Experiment,414011
Justin Bieber,414011
The 1975,414012
Alabama Shakes,414012
Alabama Shakes,414012
Alabama Shakes,414012
alt-J,414012
alt-J,414012
alt-J,414012
alt-J,414012
alt-J,414012
alt-J,414012
Atlas Genius,414012
AWOLNATION,414012
AWOLNATION,414012
AWOLNATION,414012
Arctic Monkeys,414012
Band of Horses,414012
BØRNS,414012
BØRNS,414012
BØRNS,414012
BØRNS,414012
BØRNS,414012
BØRNS,414012
BØRNS,414012
Bon Iver,414012
Bon Iver,414012
Cage The Elephant,414012
Cage The Elephant,414012
Capital Cities,414012
Beck,414012
Blue October,414012
Brand New,414012
Broken Bells,414012
CHVRCHES,414012
CHVRCHES,414012
Coleman Hell,414012
Courtney Barnett,414012
Edward Sharpe & The Magnetic Zeros,414012
Edward Sharpe & The Magnetic Zeros,414012
Edward Sharpe & The Magnetic Zeros,414012
Daughter,414012
Daughter,414012
Electric Guest,414012
Ellie Goulding,414012
Fitz and The Tantrums,414012
Fitz and The Tantrums,414012
Foster The People,414012
Foster The People,414012
George Ezra,414012
George Ezra,414012
Glass Animals,414012
Glass Animals,414012
Glass Animals,414012
Glass Animals,414012
Glass Animals,414012
Glass Animals,414012
Glass Animals,414012
Glass Animals,414012
Grouplove,414012
Grouplove,414012
Grouplove,414012
Hozier,414012
Hozier,414012
IAMDYNAMITE,414012
Imagine Dragons,414012
In The Valley Below,414012
Ingrid Michaelson,414012
Iron & Wine,414012
Iron & Wine,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Jake Bugg,414012
Lorde,414012
Lorde,414012
Lorde,414012
Lorde,414012
The Lumineers,414012
The Lumineers,414012
The Lumineers,414012
The Lumineers,414012
The Greeting Committee,414012
Hanni El Khatib,414012
KONGOS,414012
KONGOS,414012
The Kooks,414012
Lana Del Rey,414012
Lana Del Rey,414012
MGMT,414012
Milky Chance,414012
Milky Chance,414012
Milky Chance,414012
MisterWives,414012
MisterWives,414012
The Moth & The Flame,414012
MS MR,414012
Mumford & Sons,414012
Mumford & Sons,414012
Mumford & Sons,414012
Mumford & Sons,414012
The Naked And Famous,414012
The Naked And Famous,414012
The Neighbourhood,414012
The New Basement Tapes,414012
The New Basement Tapes,414012
Noah And The Whale,414012
Of Monsters and Men,414012
The Orwells,414012
The Orwells,414012
The Orwells,414012
Passion Pit,414012
Passion Pit,414012
Phoenix,414012
Phoenix,414012
Phoenix,414012
Jessica Lea Mayfield,414012
Jessica Lea Mayfield,414012
Jessica Lea Mayfield,414012
Patrick Sweany,414012
Marian Hill,414012
Modest Mouse,414012
Modest Mouse,414012
Modest Mouse,414012
Modest Mouse,414012
Modest Mouse,414012
Modest Mouse,414012
Modest Mouse,414012
Modest Mouse,414012
Modest Mouse,414012
Modest Mouse,414012
Raury,414012
Raury,414012
Raury,414012
Zella Day,414012
Yeah Yeah Yeahs,414012
Sir Sly,414012
Spoon,414012
Spoon,414012
Spoon,414012
Spoon,414012
Spoon,414012
Tegan and Sara,414012
Tegan and Sara,414012
Vance Joy,414012
Vance Joy,414012
Vance Joy,414012
WALK THE MOON,414012
Saint Motel,414012
Sam Smith,414012
Say Anything,414012
Say Anything,414012
She & Him,414012
She & Him,414012
Silversun Pickups,414012
Silversun Pickups,414012
Silversun Pickups,414012
The War On Drugs,414012
Tove Lo,414012
Vampire Weekend,414012
The Mowgli's,414012
Portugal. The Man,414012
Portugal. The Man,414012
Portugal. The Man,414012
Portugal. The Man,414012
Portugal. The Man,414012
Portugal. The Man,414012
Portugal. The Man,414012
Portugal. The Man,414012
Portugal. The Man,414012
Portugal. The Man,414012
Portugal. The Man,414012
Twenty One Pilots,414012
Kaleo,414012
Florence + The Machine,414012
Florence + The Machine,414012
Florence + The Machine,414012
Milky Chance,414013
Daniel Skye,414013
Red Hot Chili Peppers,414013
Mr. Big,414013
Edwin McCain,414013
Shawn Mendes,414013
Bill Withers,414013
Sean Hayes,414013
Lukas Graham,414013
Owl City,414013
Uncle Kracker,414013
Sara Bareilles,414013
